Far,"lontano$da qui il supermercato?$molto, di gran lunga$I giovani oggigiorno sono molto più indipendenti.$per quel che so, per quanto ne so io$",0
Part,"parte$Sembra che manchi una questo modulo.$Quello è solo una parte del problema.$Sei parte della famiglia.$parte di qualcosa$",0
Find,"trovare$Non trovo le chiavi della macchina.$trovare$Ho trovato dei soldi nella tasca del mio cappotto.$trovare$",0
Low,"basso$I loro prezzi sono molto bassi.$un numero basso$basso$aerei che volano a bassa quota$",0
Group,"gruppo$Era con un amici.$complesso$un complesso rock$raggruppare, raggrupparsi$",0
Want,"volere$Vuole una macchina nuova.$Chi vuole il gelato?$volere$Non ne parlare.$",0
Bad,"cattivo, brutto$brutto tempo$brutte notizie$cattivo, scadente$Il film era talmente brutto che non l’abbiamo potuto guardare.$",0
Number,"numero$Pensa a un numero fra 1 e 100.$numero$Qual è il tuo numero di telefono?$numero, quantità$",0
Tell,"dire, raccontare$Mi ha sua nuova scuola.$dire a qualcuno di fare qualcosa$Ti avevo detto di restare qui.$capire$",0
Sure,"sicuro$Sono non avrà niente in contrario.$Sono sicuro della seconda risposta.$accertarsi, assicurarsi$Assicurati di aver chiuso tutte le finestre prima di andare via.$",0
World,"il mondo$L’Everest è la montagna più alta del mondo.$Ha viaggiato in tutto il mondo.$il proprio mondo$Tutto il mondo gli è crollato davanti quando lei è partita.$",0
Put,"mettere$Dove hai messo le chiavi?$Ha posato la borsa per terra.$Le ha messo intorno il braccio.$mettere (per scritto)$",0
Clear,"chiaro$istruzioni chiare$chiaro, nitido$Queste foto sono molto chiare.$trasparente$",0
House,"casa$Siamo andati a cena a casa di mia zia.$offerto dalla casa$andare d’amore e d’accordo$Ero preoccupato che non si sarebbero piaciuti ma in realtà vanno molto d’accordo.$",0
Mean,"significare$Che cosa vuol dire questa parola?$Il semaforo verde significa vai.$voglio dire$Ci siamo andati di maggio – voglio dire giugno.$",0
Likely,"probabile$È mi dimentichi se non me lo fai ricordare.$È dirà di no.$probabile$Questa è la spiegazione più probabile.$",0
Area,"area, zona$una zona povera$area$un’area picnic$settore$",0
Become,"diventare$Sono diventati grandi amici.$che ne è stato di… ?, che fine ha fatto… ?$Che ne è stato del tuo amico Harry?$",0
Real,"reale$Non esiste nella realtà, sai. È solo un personaggio in un libro.$Le storie d’amore non sono mai così .$vero$pelle vera$",0
Company,"azienda, società, compagnia$una compagnia di software$compagnia$Amo stare in sua compagnia.$fare compagnia a qualcuno$",0
Leave,"lasciare, partire, andare via$Vengo via dal lavoro alle cinque.$Sono Parigi ieri sera.$Ha smesso di andare a scuola a 16 anni.$lasciare, dimenticare$",0
Black,"nero$una giacca blu$negro$afroamericani$(umorismo) nero/di cattivo gusto$",0
Problem,"problema$problemi di salute$il mio computer.$La droga è diventata un problema grave nella zona.$certamente, sicuro$",0
White,"bianco$una maglietta bianca$pareti bianche$bianco$macchiato, con latte (caffè)$",0
Service,"servizio$servizi finanziari$un di autobus gratuito dalla stazione.$servizio$Il cibo era buono ma il servizio era terribile.$",0
Need,"aver bisogno di$Ho bisogno di scarpe nuove.$Ho farti qualche domanda.$Abbiamo bisogno di te per badare ai nostri bambini.$non avere necessità di fare qualcosa$",0
Free,"gratis, gratuito$L’entrata è gratuita ai bambini.$libero$Sei libero venerdì?$tempo libero$",0
Place,"luogo, posto$La sua gamba era rotta in due posti.$Edimburgo sarebbe un bel posto dove andare ad abitare.$Che stupidaggine parcheggiare in quel posto!$casa$",0
Feel,"sentire, sentirsi$Mi sento in colpa per aver inveito contro di lei.$Si sente solo.$Mi è dispiaciuto per lei.$sentire$",0
Easy,"facile$L’esame era facile.$È facile capire come mai è così benvoluto.$per me è lo stesso$“Preferisci mangiare una pizza o il curry?” “Per me è uguale – scegli tu.”$",0
Hand,"mano$Avevo le mani in tasca.$a mano$Questo maglione deve essere lavato a mano.$tenersi per mano$",0
Seem,"sembrare$Sembrava felice.$una buona idea allora.$Non una vera soluzione.$sembra…$",0
Short,"corto, breve$capelli corti castani$gambe corte$breve, corto$una visita breve$",0
Party,"festa, ricevimento$una festa di compleanno$una per festeggiare l’occasione.$partito$un partito politico$",0
Ask,"chiedere (a)$Gli ho suoi hobby.$Ho l’aereo fosse così in ritardo.$invitare$L’ha invitato a pranzo.$",0
Strong,"forte$Hai la forza di alzare questo tavolo da solo?$forte$uno scrigno$forte, acuto$",0
School,"scuola$Vado a scuola in bicicletta.$scuola$Mi piace andare a scuola.$Sono andato a scuola a cinque anni.$",0
Show,"mostrare$Fammi vedere le tue fotografie.$far vedere, mostrare$Mi ha usare il nuovo sistema informatico.$Gli hai ?$",0
True,"vero$una storia vera$È vero che Martin e Sue si sposano?$vero, reale$vero amore$",0
Country,"paese$nazioni europee$campagna$È bello poter andare in al fine settimana.$Questa intera area è .$",0
Try,"provare, cercare, tentare$Ho cercato di aprire la finestra ma non mi è riuscito.$provare, assaggiare$Ho provato la ricetta che mi hai dato ieri sera.$tentativo, prova$",0
Hard,"duro$una superficie dura$Le poltrone erano veramente dure.$duro, difficile$Deve essere difficile studiare con tutto questo rumore.$",0
Point,"punto$La nostra squadra è in vantaggio di cinque punti.$La squadra dei Nicks è in vantaggio di 12 punti.$osservazione, opinione, punto di vista$Ha alcune interessanti sulle elezioni.$",0
Call,"chiamarsi qualcosa$un ragazzo di nome Adam$Il loro ultimo album si chiama “In Rainbows”.$chiamare$Chiamate la polizia.$",0
Poor,"povero$Proviene da una famiglia molto povera.$I fertilizzanti moderni sono troppo cari perché se li possano permettere i paesi più poveri.$alloggi per i poveri$povero$",0
Week,"settimana$la scorsa settimana$Ho tre esami questa settimana.$settimana lavorativa$Non esco molto durante la settimana.$",0
Keep,"conservare, tenere$Puoi tenere quel vestito se ti piace.$Ho conservato ogni lettera che mi ha mai mandato.$tenere qualcosa in, sopra, ecc. qualcosa$Tengo le chiavi nel cassetto.$",0
Wide,"largo$una strada larga$Ho i piedi a pianta molto larga.$cinque miglia, tre pollici, ecc. in larghezza$La piscina è larga quattro metri e mezzo.$",0
Member,"membro, socio, -a$membri familiari$Era club vogatori dell’università.$",0
Provide,"provvedere, fornire$È un nuovo progetto per scuole computer gratuiti.$",0
Simple,"semplice$È molto semplice da usare.$semplice$una vita semplice$un vestito semplice$",0
End,"fine$Ti pagherò alla fine del mese prossimo.$estremità$Abitano all’estremità opposta della strada.$infine, alla fine, finalmente$",0
Hold,"tenere$Teneva in mano un bicchiere di vino.$Teneva in braccio il bambino.$tenere$Puoi tenere aperta la porta, per favore?$",0
Close,"chiudersi, chiudere$Jane ha chiuso la finestra.$La porta si è chiusa all’improvviso.$chiudere$Il supermercato chiude alle 8.00 di sera.$",0
State,"stato$lo stato dell’economia$Ben era in stato di shock dopo l’incendio.$L’edificio è in uno stato terribile.$stato$",0
Turn,"svoltare, girare$Svoltate a sinistra al semaforo.$Sono entrato con la macchina nel viale di casa.$voltarsi$Ricky voltandosi ha visto Sue in piedi sulla porta.$",0
Fine,"bene$“Come stai?” “Bene, grazie. E tu?”$va bene$“Ci incontriamo alle otto stasera?” “Sì, va bene.”$bene, soddisfacente$",0
Word,"parola$“Hund” è come si dice “cane” in tedesco.$non credere a, non capire, non dire, ecc. una parola$Non credo a una parola di quello che dice.$in altre parole$",0
Follow,"seguire$Mi ha seguito in cucina.$seguire$C’è stato un botto, seguito da una nuvola di fumo.$seguire un sentiero/una strada$",0
Wrong,"sbagliato$la risposta sbagliata$Abbiamo sbagliato strada.$sbagliarsi$Ti sei festa – è oggi, non domani.$",0
Family,"famiglia$La mia famiglia proviene originariamente dalla Polonia.$famiglia$Hanno una famiglia numerosa.$",0
Begin,"cominciare$A che ora inizia il film?$cominciare$Ha piangere.$cominciare con qualcosa$",0
French,"francese$",0
Fact,"fatto$Non sarà presa alcuna decisione finché non saremo a conoscenza di tutti i fatti.$Il vero problema è non riusciamo a trovarci d’accordo.$infatti, in effetti$Mi era stato detto che erano rimasti dei biglietti ma in realtà erano esauriti.$",0
Bring,"portare$Hai portato un ombrello?$Mi ha comprato dei fiori.$portare felicità, fortuna, pace, ecc. (a qualcuno)$Ci ha portato tanta felicità nel corso degli anni.$",0
Nice,"carino, bello$Hanno una casa molto bella.$Se il tempo è bello domani andiamo al mare.$di incontrarla.$simpatico, gentile$",0
Head,"testa$È caduto e ha battuto la testa sul tavolo.$mente$Avevo sempre in mente quella canzone.$Tutti questi pensieri mi giravano nella mente.$",0
Like,"come$come è qualcuno/qualcosa?$Non l’ho conosciuto – che tipo è?$Com’è il tuo nuovo vestito?$come$",0
Happy,"felice, allegro$Aveva l’aspetto veramente felice.$buon compleanno, buon Anno Nuovo, ecc.$contento, soddisfatto$Sei tuoi risultati d’esame?$",0
Month,"mese$Il mese prossimo ci sarà molto da fare.$mese$Lavorerà qui per sei mesi.$",0
Going,"",0
Red,"rosso$una camicia rossa$rosso$Tutti e due i bambini hanno i capelli rossi.$arrossire$",0
Side,"parte$Dormo sulla del letto.$lato, fianco, fiancata$La fiancata della macchina era graffiata malamente.$lato$",0
Help,"aiutare$Grazie per l’aiuto.$Papà mi sempre il compito.$aiutare$Mia madre ha detto che avrebbe aiutato con le spese per l’acquisto di una casa.$",0
Sorry,"mi dispiace$Mi dispiace, sono in ritardo.$Oh, mi dispiace. Non ti avevo visto là.$spiacente, dispiaciuto$Mi è del tuo incidente.$",0
Business,"affari, commercio$molto la Cina.$azienda, ditta$piccola di pulizie.$affari$",0
Start,"cominciare$Maria ha cominciato a ridere.$Iniziamo a lavorare alle nove.$cominciare$L’incendio è cominciato in cucina.$",0
Dead,"morto, deceduto$È morta ormai da 20 anni.$C’erano due pompieri tra .$fuori uso, scarico$una batteria scarica$",0
Night,"notte$Ho dormito male .$Può diventare assai freddo .$sera$Fai qualcosa venerdì ?$",0
Run,"correre$Sa correre molto veloce.$Corro circa cinque chilometri ogni mattina.$dirigere, gestire, far funzionare$Ha gestito il proprio ristorante per cinque anni.$",0
Heavy,"pesante$borse pesanti$quanto pesa…?$Quanto pesi?$pesante$",0
Eye,"occhio$Sara ha i capelli neri e gli occhi castani.$Ha chiuso gli occhi e si è addormentata.$cruna$tenere d’occhio qualcuno/qualcosa, dare un’occhiata a qualcuno/qualcosa$",0
Write,"scrivere$Scrivete il vostro nome in cima al foglio.$scrivere (a)$Le ho scritto una lettera la scorsa settimana.$Scrivimi!$",0
Cold,"freddo$acqua fredda/un clima freddo$sentire/avere freddo$Alza il riscaldamento – ho freddo!$freddo$",0
Home,"casa$Non era .$casa di riposo, istituto, ospizio$una casa di riposo per anziani$sentirsi a proprio agio$",0
Set,"fissare, stabilire$Sarebbe opportuno per la prossima riunione?$La prossima riunione è il 6 febbraio.$tramontare$ambientare$",0
Ready,"pronto$Sei ancora andare?$Partiamo alle otto, quindi hai un’ora per .$pronto$È pronta la cena?$",0
Question,"domanda$Va bene se ti qualche ?$Si è rifiutato di mia .$domanda, quesito$più possibili.$",0
Move,"muovere, muoversi, spostare, spostarsi$Abbiamo le sedie un’altra stanza.$Qualcuno si al piano di sopra.$traslocare$Alla fine si Germania.$",0
Green,"verde$verde$spazi verdi$verde, ecologico$problemi ambientali$",0
Information,"informazioni$Hai scuole della zona?$Questa era importante.$",0
Play,"giocare a$Sam gioca a tennis tutti i fine settimana.$Spesso giocavamo a carte.$giocare$Ama giocare con le sue bambole.$",0
Deep,"profondo$L’acqua è molto più profonda di quanto possa sembrare.$intenso, cupo$occhi marroni intensi$alla profondità di un metro, sei piedi, ecc.$",0
Power,"energia, corrente$energia nucleare$potere$Gli piace avere gente.$potere$",0
Pay,"pagare$Ho chiesto il conto e ho pagato.$Hai pagato le bollette?$retribuire, pagare$due volte al mese.$",0
Left,"passato semplice e participio passato di “leave”$sinistra, a sinistra$Aveva un bellissimo anello sulla mano sinistra.$in fondo al corridoio.$sinistra$",0
Change,"cambiare, scambiare$Ho cambiato lavoro per guadagnare di più.$Ho cambiato medico di base.$cambiare$È molto cambiata in questi ultimi anni.$",0
Hear,"sentire, udire$Sentivo la sua voce nella lontananza.$sentire, ascoltare$Stamani alla radio ho ascoltato un programma sulle tigri.$sentire, venire a conoscenza di$",0
Complete,"completo$l’opera completa di Oscar Wilde$completo$La riunione è stata una completa perdita di tempo.$completare$",0
Interest,"interesse$Ho sempre avuto un la scienza.$Dopo un po’ ha semplicemente lo studio.$interesse$Condividiamo molti interessi simili.$",0
Include,"includere$Il prezzo comprende i voli e tre pernottamenti.$includere$I residenti sono stati discussioni sulla progettazione.$",0
Hot,"caldo$una calda giornata estiva$una bibita calda$avere/sentire caldo$Ho troppo caldo con questa giacca.$",0
Development,"sviluppo$Recentemente ci sono stati alcuni importanti sviluppi nella tecnologia.$sviluppo$lo sviluppo di nuovi farmaci$sviluppo$",0
Believe,"credere (a)$Dice di avere solo 30 anni ma non ci credo.$Gli credi?$credere$L’assassino si pensa sia fra i 30 e i 40 anni.$",0
Fair,"biondo$un ragazzo dai capelli biondi$giusto, equo, leale$un processo giusto$che lei possa andare e io no!$",0
Money,"denaro, soldi$Quanti soldi hai?$Spende tutto I suoi soldi in vestiti e musica.$La ditta non sta in questo momento.$nuotare nell’oro$",0
Allow,"permettere, consentire$Non mi hanno permesso di finire quello che stavo facendo.$Non è permesso fumare nel ristorante.$Qui non è permesso camminare sull’erba.$",0
Huge,"enorme$una casa enorme$",0
Book,"libro$Ho appena finito di leggere un libro veramente bello.$Aprite il libro a pagina 154.$libro, quaderno$un’agenda degli indirizzi$",0
Meet,"incontrare, incontrarsi$Ci siamo incontrati per prendere un caffè domenica scorsa.$Ho incontrato un vecchio amico a una festa sabato scorso.$conoscere$“Questa è Helen.” “Piacere.”$",0
Rich,"ricco$pesante$una salsa pesante$ricco di qualcosa$Le arance sono vitamina C.$",0
Water,"acqua$acqua calda/fredda$bere un sorso d’acqua$annaffiare$",0
Lead,"portare, condurre, guidare$Tu vai avanti e noi ti seguiamo.$Li ha condotti lungo il corridoio.$portare, condurre$Quel sentiero spiaggia.$",0
Safe,"sicuro, non pericoloso$un conducente di auto sicuro$In genere viaggiare in aereo è molto sicuro.$salvo$Ha detto che tutti gli ostaggi erano salvi.$",0
Other,"altro$Chiedimelo qualche altra volta quando non sono così occupato.$altro$Ho trovato un orecchino – dov’è ?$Mario e Anna si sono seduti a guardare gli altri ballerini.$",0
Live,"abitare$Abitano a York.$Dove abiti?$vivere$Spero di vivere abbastanza a lungo da vedere i miei nipoti.$",0
Chief,"maggiore, primo, più elevato$Siamo venuti qui principalmente per il clima.$capo, capogruppo$",0
Form,"modulo$Per favore con inchiostro nero.$forma$“Isn’t” è la forma contratta di “is not”.$forma$",0
Stand,"stare in piedi$Siamo stati lì in piedi per un’ora.$È là in piedi accanto a Karen.$alzarsi in piedi$Mi gira la testa se mi alzo in piedi troppo velocemente.$",0
Light,"luce$fanali della macchina$Potresti spegnere la luce in cucina?$luce$luce intensa$",0
Room,"stanza, camera$una stanza di albergo$posto, spazio$C’è abbastanza tutti noi nella tua macchina?$",0
Happen,"succedere$Gli incidenti possono succedere a chiunque.$Dobbiamo assicurarci che un errore simile non venga commesso di nuovo.$Hai sentito che cosa è successo a Jamie?$accadere$",0
Warm,"caldo$Qui dentro fa bello caldo.$Hai abbastanza caldo?$caldo$un maglione caldo$",0
Level,"livello$Gli studenti a questo livello hanno bisogno di molto supporto.$livello$il livello dell’acqua$tasso, livello$",0
Carry,"portare$Stava portando le mie borse.$avere con sé, portare$Porta sempre con sé la sua foto nel portafoglio.$trasportare$",0
Fresh,"fresco$frutta/verdura fresca$pane fresco$fresco, nuovo$idee originali$",0
Car,"automobile, macchina$carrozza, vagone$",0
Talk,"parlare, conversare$Stavamo proprio nuova ragazza di Simon.$Stavo Adam proprio poco fa.$conversazione, chiacchierata$Ho lunga Chris al fine settimana riguardo ad andare all’università.$",0
Cheap,"a buon mercato, economico$un volo economico$",0
Council,"consiglio comunale$il consiglio comunale$",0
Appear,"apparire, sembrare$Aveva l’aspetto calmo e rilassato.$apparire$Improvvisamente è comparsa sull’uscio.$comparire$",0
United,"",0
Policy,"politica, strategia$le politiche economiche del governo$È politica della nostra azienda aiutare il personale a progredire in carriera.$",0
Produce,"produrre$La fabbrica produce circa 900 automobili all’anno.$produrre, causare$La frutta a guscio provoca reazioni allergiche in alcune persone.$produrre$",0
Strange,"strano$È strano che non abbia chiamato.$Che aspetto strano ha quel cane!$estraneo, sconosciuto$Non sono mai stato qui quindi mi è tutto sconosciuto.$",0
Market,"mercato$un mercato di fiori$una bancarella di mercato$mercato$Il Sud America è il nostro mercato più grande.$",0
Sit,"sedere, essere seduto$Emma era uno sgabello.$I bambini tavolo vicino alla finestra.$sedersi$Si è seduta sull’erba.$",0
Soft,"soffice, morbido$un cuscino morbido$Cuocete la cipolla finché non si ammorbidisce.$soffice, morbido$capelli morbidi/pelle morbida$",0
Court,"campo$un campo da tennis$tribunale$L’indiziato è comparso accusato di rapina.$corte$",0
Offer,"offrire, offrirsi$Ha chiamarmi un taxi.$offrire$Mi hanno offerto un lavoro.$offrire$",0
Quiet,"tranquillo, silenzioso, zitto$Puoi , per favore? Stiamo cercando di lavorare.$tranquillo, quieto$Ho voglia di passare la serata a casa tranquillo stasera.$Oggi ho bisogno di passare del tempo un po’ tranquillo.$",0
Effect,"effetto$L’incidente un enorme sulla sua vita.$Non conosciamo gli a lungo termine questo farmaco.$avere effetto$Hanno dovuto aspettare finché avesse effetto l’anestetico.$",0
Consider,"considerare, prendere in considerazione$Stiamo considerando l’acquisto di una nuova macchina.$considerare qualcuno/qualcosa (essere) qualcosa$Non la consideriamo adatta per il posto di lavoro.$",0
Quick,"rapido, veloce$Ho cercato di raggiungerlo ma era troppo veloce per me.$prontezza$",0
Result,"conseguenza, risultato$Gli incidenti per la maggior parte sono un errore umano.$risultato$Ho finito gli esami ieri ma non fino a agosto.$risultato$",0
Expect,"aspettarsi$Non vedermi.$Mi sarà molto arrabbiata per questo.$aspettare qualcuno/qualcosa$Vi stavamo aspettando.$",0
Broad,"largo, ampio$spalle larghe$ampio$un’ampia gamma di materie$",0
Idea,"idea$Che buona idea!$È stata di Kate l’idea di prendere a nolo una macchina.$idea$Abbiamo diverse politica.$",0
Suggest,"suggerire, proporre$Propongo di parcheggiare qui la macchina.$Ha tenere la riunione a casa sua.$suggerire, consigliare$Mi puoi consigliare un buon albergo?$",0
Very,"molto$Era molto contenta.$Grazie molte.$non molto buono, alto, felice, ecc.$Il film non era un granché.$",0
Let,"lasciare$Mi ha fatto usare la sua macchina fotografica.$Le ho fatto avere dei soldi.$si dice per proporre a qualcuno di fare qualcosa insieme$Andiamo a fare spese.$",0
Lovely,"bello, delizioso$Abbiamo passato una bella giornata insieme.$Che bel tempo!$bello, incantevole, attraente$un bel vestito$",0
Study,"studiare$Ho studiato biologia prima di fare medicina.$studiare$Si è esaminato il viso allo specchio.$studiare$",0
Read,"leggere$Qual è stato l’ultimo libro che hai letto?$Ho fatto Marilyn Monroe.$leggere$Vuoi che lo ?$",0
Joint,"congiunto, comune$Il progetto è stato uno di tutti i bambini della classe.$congiuntamente, collettivamente$La casa appartiene congiuntamente a entrambi della coppia.$giuntura, articolazione$",0
Job,"lavoro$Ha come cameriere.$lavoro$Ho alcuni in casa.$compito, dovere$",0
Require,"richiedere$Il lavoro richiede un alto livello di concentrazione.$",0
Bright,"brillante$giallo/blu brillante$splendente, luminoso$sole splendente$sveglio, in gamba$",0
Name,"nome, titolo$Come ti chiami?$Mi chiamo Alexis.$Non mi ricordo il nome della strada.$chiamare$",0
Continue,"continuare, proseguire$Ha nevicare fittamente per tre giorni.$Ava ha continuato a lavorare fino a giugno.$continuare, proseguire, riprendere$Dovremo continuare questa discussione domani.$",0
Average,"ordinario, comune$un giorno normale$medio$L’età media degli studenti è 18 anni.$ordinario, comune$",0
Body,"corpo$il corpo umano$cadavere$La polizia ha scoperto il cadavere in un campo.$corpo$",0
Lose,"perdere$Ho perso il mio passaporto.$Perde di continuo le chiavi.$perdere$Ha perso una gamba in un incidente stradale.$",0
Inc,"",0
Report,"resoconto, rapporto, servizio giornalistico$un verbale di polizia$pagella scolastica$comunicare, riferire$Ha la situazione era cambiata in modo drammatico.$",0
Add,"aggiungere$Mescola lo zucchero con il burro, poi aggiungi le uova.$Hai qualcosa da lista?$addizionare, sommare$Non ti dimenticare di aggiungere il costo della spedizione.$",0
Unlikely,"improbabile, poco probabile$È io possa venire alla festa.$",0
Line,"linea, riga$Apporre la firma sulla riga in fondo alla pagina.$Disegna intorno al bordo della mano.$verso, riga$Lo stesso verso viene ripetuto in tutta la poesia.$",0
Dry,"secco, asciutto$vernice secca$Sono ancora asciutti i tuoi capelli?$secco, asciutto, arido$un’estate asciutta$",0
Law,"legge, diritto$Ho fatto legge all’università.$legge$Ci sono il bere per strada.$la legge$",0
Fall,"cadere$È bicicletta.$cadere$Enormi fiocchi di neve cielo.$calare, diminuire$",0
Thin,"sottile$una fetta di carne sottile$magro, sottile$acquoso, leggero, diluito$minestra acquosa$",0
Face,"faccia, viso$Ha il viso lungo e magro.$facciata, quadrante$la facciata nord della montagna$un quadrante dell’orologio$",0
Remain,"rimanere$Nonostante il caos che lo circondava, è rimasto calmo.$rimanere$Ora sono rimaste solo alcune centinaia di questi animali.$rimanere$",0
Slow,"lento$Legge molto lentamente.$andare indietro$lentezza$rallentare$",0
Friend,"amico, -a$Sarah è la mia .$amico, -a (su piattaforme sociali su Internet)$Ho appena aggiunto Adam come amico su Facebook.$fare amicizia (con qualcuno)$",0
Remember,"ricordare$Non ricordo il suo nome.$Non mi ricordo di aver firmato un contratto.$All’improvviso mi sono era il suo compleanno.$ricordare di fare qualcosa$",0
Tiny,"piccolissimo$un piccolo bebè$",0
Authority,"autorità$autorità$un ente sanitario$",0
Buy,"comprare$Sono andato al negozio per comprare il latte.$",0
Wild,"selvatico$un cane selvatico$fiori selvatici$selvaggio, sfrenato$una festa sfrenata$",0
Road,"strada$Stai attento quando attraversi la strada.$Il viaggio è circa tre ore .$via (indirizzo postale)$",0
Speak,"parlare$Parla con voce molto sommessa.$C’era un silenzio totale – non parlava nessuno.$parlare inglese, francese, tedesco, ecc.$Parli inglese?$",0
Empty,"vuoto$una casa vuota$bottiglie vuote$vuotare, svuotare$Dove posso vuotare questo posacenere?$",0
Minister,"ministro$un ministro della salute$ministro, pastore$ministro$un ministro della salute$",0
Stop,"fermarsi, smettere$Non c’è niente da ridere – smettila di ridere.$Ha iniziato a dire qualcosa e poi ha smesso.$Questo corso ti aiuterà a smettere di fumare.$fermarsi$",0
Alone,"solo, da solo$Vive da sola.$Non mi piace essere da solo.$solo, soltanto$Nello scorso anno soltanto, la compagnia ha guadagnato un milione di dollari.$",0
