Think,"penser$croire$trouver$Je trouve que ce film était bon.$Je ne pense pas que ce soit un problème. Et toi ?$",0
Early,"tôt$début novembre/janvier$Il est trop tôt pour prendre une décision.$en avance$J’y suis allé 30 minutes à l’avance.$",0
Life,"vie$Elle a eu une vie longue et heureuse.$J’ai passé toute ma vie à travailler en prévision de ce jour.$vie$une situation cruciale$",0
Come,"venir$arriver$Viens ici, s’il te plaît.$Ça te dirait de venir au lac avec nous ?$Quelqu’un arrivait le long du chemin.$",0
Big,"gros/grosse$grand/-grande$un gros bouquet de fleurs$le plus gros/grand chien que j’avais jamais vu$Le ballon devenait de plus en plus gros.$",0
Woman,"femme$A seize ans, elle est vraiment une jeune femme.$Toutes les femmes n’aiment pas cuisiner, vous savez.$femme(-)$femme de ménage$",0
Give,"donner$Je lui ai donné l’argent.$Donne le ballon à ton frère.$donner$offrir$",0
Late,"tard$S’il-te-plaît essaie de ne pas arriver en retard.$Les enfants sont allés au lit tard ce soir.$tard$Elle a eu son premier enfant relativement tard.$",0
System,"système$le système circulatoire du corps$le système universitaire de l’état$un système de caméras pour surveiller l’activité de l’aéroport$système$",0
Look,"regarder$Regardez ce type !$Il jeta un coup d’œil rapide à Jim.$Si vous regardez vers la droite, vous verrez la première bibliothèque de la ville.$regarder$",0
Full,"plein/pleine$rempli/-ie$Le verre était plein.$un stade rempli de gens$un plein (réservoir) d’essence$",0
Case,"cas$un cas d’erreur sur la personne$Dans certains cas, les gens ont dilapidé tout leur argent.$Nous nous apprécions désormais mais cela n’a pas toujours été le cas.$dans le cas de qqn$",0
Use,"utiliser$se servir de$Elle s’est servi de la pierre pour briser la vitre.$un outil qu’on peut utiliser à de nombreuses fins$La pièce sert de bureau.$",0
Far,"loin$Est-ce que c’est loin d’ici ?$les pays qui sont au loin$Vous devez aller plus loin vers le nord pour voir de la neige.$loin$",0
Part,"partie$Cette partie de la lettre est difficile à comprendre.$Il manque une partie du train électrique.$Quelle partie de votre travail appréciez-vous le plus ?$une part de moi/lui / d’elle etc.$",0
Find,"(re)trouver$As-tu retrouvé tes clés ?$J’espère trouver quelqu’un pour faire le ménage chez moi.$trouver$découvrir$",0
Low,"bas/basse$faible$des prix bas de l’immobilier$Sa confiance en lui était faible.$lorsque les nieaux de pollution ont faibli$",0
Group,"groupe$un groupe d’étudiants / de plantes/maisons$Nous allons travailler par groupes de quatre.$groupes ethniques$groupe$",0
Want,"vouloir$avoir besoin de$Il a besoin d’une nouvelle voiture.$Je veux rentrer à la maison.$Le professeur veut que nous écrivions un poème.$",0
Bad,"gravement$sérieusement$Il a été grièvement blessé.$mauvais/-aise$un mauvais jour$",0
Number,"nombre$Ecrivez les nombres 1, 10.$lettres et nombres$Choisissez un nombre élévé/bas.$nombre$",0
Tell,"dire$As-tu déjà dit la vérité ?$Dis-moi combien d’argent il te faut.$Je leur ai dit que j’étais heureux.$Je ne le dirai à personne d’autre.$",0
Sure,"sûr/-e$certain/-e$Je ne suis pas sûr de son âge.$Il n’était pas certain de l’endroit où il l’avait déjà vue.$Etes-vous sûr que cela vous convient ?$",0
World,"le monde$Le monde entier doit agir pour sauver notre planète.$les informations et la météo du monde entier$Il ne reste que très peu de ces oiseaux au monde.$monde$",0
Put,"mettre$J’ai mis le livre sur la table.$Mets les plantes au soleil.$Nous n’avons nulle part où mettre ces boîtes.$mettre$",0
Clear,"clair/claire$un message clair$Les instructions ne sont pas claires.$clair/claire$évident/-ente$",0
House,"maison$Viens chez moi.$une maison avec trois chambres$maison$maisonnée$",0
Mean,"signifier$Que signifie le mot “conejo” ?$vouloir dire$Que pensez-vous que l’auteur veut dire dans la dernière phrase ?$Je ne voulais pas suggérer que tu as menti.$",0
Likely,"probable$susceptible$Il est probable que tu aies un nouveau travail d’ici là.$plus/moins probable$davantage/moins susceptible$",0
Area,"région$zone$une belle région dans le nord$une zone résidentielle de la ville$La maison a deux coins salle-à-manger.$",0
Become,"devenir$Sa voix devint triste.$Elle étudie pour devenir médecin.$La vie est en train de devenir plus difficile pour eux.$Il devenait évident que l’économie n’allait pas en s’améliorant.$",0
Real,"réel/réelle$véritable$vrai/vraie$Ce sont de vraies fleurs, pas du plastique.$des pompiers s’entraînant pour une véritable urgence$",0
Company,"compagnie$société$entreprise$Il travaille pour une grosse compagnie/société/entreprise$des sociétés informatiques / compagnies pétrolières / d’assurances / entreprises cosmétiques$",0
Leave,"partir$quitter$Je pars dans dix minutes.$Il est parti la nuit dernière pour l’Espagne.$quitter la maison$",0
Black,"noir/noire$le ciel noir la nuit$une robe noire$noir/noire$le premier gouverneur noir$",0
Problem,"problème$Il y a un problème avec la connexion Internet.$le problème de boisson chez les mineurs$Si tu as le moindre problème, appelle-moi.$problème$",0
White,"blanc/blanche$une chemise blanche$blanc/blanche$une femme blanche approchant de la cinquantaine$pâle$",0
Service,"service$les services financiers qui nous fournissons à nos clients$service de bonne/mauvaise qualité au restaurant$un service client de haute qualité$service$",0
Need,"avoir besoin de$J’ai tellement chaud, j’ai besoin d’un verre.$Elle a besoin d’aide.$Il faut montrer une pièce d’identité à l’entrée.$falloir$",0
Free,"gratuit/-uite$un échantillon gratuit de notre produit$L’entrée du spectacle est gratuite.$libre$le droit à la libre parole$",0
Place,"endroit$J’ai trouvé un endroit pour cacher les cadeaux.$un super endroit pour pêcher$Tout le monde a pris sa place sur scène.$Mets l’argent dans un endroit sûr.$",0
Feel,"sentir$ressentir$Il sentait quelque chose lui chatouiller la jambe.$Je sentais que j’allais pleurer.$Je ressentais la colère provenant de la foule.$",0
Easy,"aisé/-ée$facile$une question facile$Apprendre une nouvelle langue n’est pas toujours aisé/facile.$Ce serait plus facile pour nous qu’on se retrouve chez moi.$",0
Hand,"main$Tiens ton couteau dans ta main droite.$se tenir (par) la main$Ils marchaient en se tenant la main.$se serrer la main$",0
Seem,"sembler$Elle semble tout le temps tendue.$Il semblait que personne ne voulait aider.$Il semble ne pas y avoir de fin au combat.$il semble que$",0
Short,"court/courte$petit/-ite$La jupe est trop courte.$un petit bout de ficelle$cheveux courts$",0
Party,"fête$soirée$réception$Fais-tu une fête pour ton anniversaire ?$Ils ont organisé une fête surprise pour lui.$",0
Ask,"demander$demander de l’argent$demander de l’aide / la permission$Jackie m’a demandé de le prendre pour elle.$Demande s’il leur reste des billets.$",0
Strong,"fort/-e$puissant/-ante$ses jambes puissantes$J’ai été surprise de constater comme il était fort.$fort/-e$",0
School,"école$un professeur d’anglais dans l’une des écoles communales$Les enfants sont tous à l’école.$Nous allons à l’école de 8h30 à 15h30.$Mes amis sont venus chez moi après l’école.$",0
Show,"montrer$Ils ont montré aux journalistes des photos du nouvel immeuble.$Si tu ne lui montre pas cette lettre, je le ferai.$montrer$expliquer$",0
True,"vrai/-e$une histoire vraie$Rien de ce qu’ils dirent d’elle n’était vrai.$Il est vrai qu’elle n’aime pas son travail.$véritable$",0
Country,"pays$Son amour pour son pays.$le Chili, le Pérou et d’autres pays d’Amérique du Sud$le pays$Le pays entier était en deuil.$",0
Try,"essayer$Je sais que c’est difficile mais essaie au moins.$Essayez de sauter en l’air et de toucher le plafond.$faire de son mieux$J’ai fait de mon mieux pour expliquer.$",0
Hard,"dur/dure$le sol dur en pierre$La neige était dure et glissante.$difficile$Je ne peux pas faire ces exercices de math, c’est trop difficile.$",0
Point,"moment$A ce moment, je me sentais drôlement nerveux.$Nous devrions bientôt les appeler à un moment donné.$point$Choisissez un point sur la carte et entourez-le.$",0
Call,"appeler$Je t’appellerai demain.$N’oublie pas d’appeler !$Pour recevoir de l’aide, veuillez appeler le numéro ci-dessous.$appeler une ambulance / un taxi$",0
Poor,"pauvre$une famille pauvre$un homme pauvre qui a peu d’instruction$les pauvres$les dons caritatifs pour les pauvres$",0
Week,"semaine$Elle a été absente pendant deux semaines.$La procédure prend à elle seule une semaine.$dans une semaine$La soirée est dans une semaine.$",0
Keep,"tenir$des pingouins se tenant debout ensemble pour se tenir chaud$un jouet pour amuser le bébé$Tenir éloigné du feu.$On nous a fait attendre pendant des heures.$",0
Wide,"large$grand/grande$un chemin large$un chapeau avec un large bord$Il te faudra un plus grand morceau de tissu.$",0
Member,"membre$un membre du chœur d’une communauté$un membre d’une équipe$membre$",0
Provide,"fournir$procurer$Le gouvernement fournit de l’argent pour le programme.$des avocats qui procurent des conseils juridiques gratuits aux personnes pauvres$fournir$",0
Simple,"simple$L’interro de maths était simple.$simple$C’est un mécanisme simple.$simple$",0
End,"bout$extrémité$l’extrémité du bâton$à l’autre bout$Il se tenait debout à l’autre bout du chemin.$",0
Hold,"tenir$Tu tiens le livre à l’envers.$Elle tenait le bébé dans ses bras.$(faire) tenir$maintenir$",0
Close,"fermer$fermer la porte/fenêtre / le tiroir$tellement fatiguée que ses yeux commençaient à se fermer$fermer$Nous fermons à 21h.$",0
State,"état$La maison était dans un horrible état.$son état de santé$Le pays est dans un état de déclin.$état$",0
Turn,"(se) tourner$Elle tourna la tête pour regarder.$Tournez-vous de ce côté, de façon à ce que je vous voie.$Alors que je me retournais, j’ai trébuché.$tourner$",0
Fine,"bien$“Jus d’orange, est-ce que c’est OK ?” “Oui, c’est bien, merci.”$bien$“Comment vas-tu ?” “Je vais bien, merci.”$raffiné/-ée$",0
Word,"mot$un dictionnaire contenant plus de 12 000 mots$Pouvez-vous orthographier ce mot correctement ?$mot$Je lui ai rapidement touché un mot pour lui dire de ne pas porter de jean.$",0
Follow,"suivre$Elle était sûre que quelqu’un la suivait.$Jenny est partie sur son vélo et j’ai suivi.$suivre$Suivez la route jusqu’à ce que vous arriviez à un carrefour.$",0
Wrong,"faux/fausse$mauvais/-aise$la mauvaise réponse$Nous avons tourné au mauvais endroit.$pas le bon / la bonne$",0
Family,"famille$J’aimerais rencontrer ta famille.$familles monoparentales$une famille de quatre personnes$fonder une famille$",0
Begin,"commencer$débuter$Commençons par une histoire.$Nous avons débuté la réunion un peu en retard.$Je commence à penser qu’il ment.$",0
French,"frites$",0
Fact,"fait$les faits du procès$Le fait qu’elle soit une femme ne devrait pas avoir d’importance.$faits$réalité$",0
Bring,"amener$apporter$Apporte ton maillot de bain.$Elle m’a apporté des chocolats.$amener$",0
Nice,"beau/belle$agréable$joli/-ie$Ils habitent dans une belle maison en banlieue.$Ta robe est vraiment jolie.$",0
Head,"tête$Je me suis cogné la tête.$faire non de la tête$hocher la tête$tête$",0
Like,"comme$Ne penses-tu pas qu’elle ressemble à Marilyn Monroe ?$Ça sent un peu comme du miel.$qui ressemble à$Ça ne ressemble pas à Marina d’être mesquine.$",0
Happy,"heureux/-euse$satisfait/-aite$Tout le monde veut être heureux.$Je ne suis pas satisfaite de l’allure qu’a cette robe.$content/-ente$",0
Month,"mois$Nous passions six mois par an en Espagne.$Février est le mois que j’aime le moins dans l’année.$le mois dernier/prochain$Nous déménageons le mois prochain.$",0
Going,"départ$état du terrain$prospère$courant$",0
Red,"rouge$une pomme rouge$rougir$Il rougit et détourna le regard.$roux/rousse$",0
Side,"côté$Les filles étaient assises d’un côté et les garçons de l’autre.$le côté gauche/droit de la page$côté$une marque sur l’autre côté du verre$",0
Help,"aider$Est-ce que quelqu’un pourrait m’aider à porter ça ?$Des amis ont aidé pour la cuisine et le ménage.$des ressources qui nous aident à mieux faire notre travail$J’ai donné de l’argent pour aider à la préservation de l’environnement.$",0
Sorry,"désolé/-ée$navré/-ée$Je suis désolé d’être en retard.$Il ne semblait pas navré d’avoir été aussi mesquin.$Je suis désolée de rire mais c’est drôle.$",0
Business,"commerce$l’immobilier$faire du commerce / des affaires avec$Nous faisons beaucoup de commerce avec la Chine.$dans les affaires$",0
Start,"commencer$débuter$se mettre à$Tout le monde s’est mis à parler en même temps.$Le chien s’est mis à aboyer.$",0
Dead,"mort/morte$des plantes mortes$L’oiseau est mort.$des corps sans vie / cadavres dans la rue$mort/morte$",0
Night,"nuit$les animaux qui chassent la nuit$Je me suis réveillé plusieurs fois pendant la nuit.$Elle était allongée, attendant que la nuit se termine.$soir$",0
Run,"courir$Nous avons dû courir pour arriver à temps.$des enfants courant au terrain de jeu$sauve-qui-peut$Il y a quelqu’un qui arrive. Sauve-qui-peut !$",0
Heavy,"lourd/lourde$une lourde caisse de livres$Je ne peux pas te porter, tu es trop lourd.$important/-ante$une neige/pluie abondante / un vent fort$",0
Eye,"œil$Elle a les yeux marons.$Ouvrez/fermez les yeux.$les yeux de qqn$Elle ne me croyait pas, je le voyais dans ses yeux.$",0
Write,"écrire$J’ai écrit son numéro de téléphone sur un morceau de papier.$Elle passait des heures à écrire dans son journal.$écrire$rédiger$",0
Cold,"froid/froide$une froide journée d’hiver$Il commence à faire froid ici.$gelé/-ée$nager dans le lac gelé$",0
Home,"maison$foyer$chez-soi$Mon fils était malade donc je l’ai gardé à la maison aujourd’hui.$Tu as une belle maison.$",0
Set,"mettre$poser$Elle reposa la tasse sur la table.$régler$J’ai réglé l’alarme pour qu’elle sonne à 6h.$",0
Ready,"prêt/prête$Es-tu prêt ?$Je ne me sens pas tout à fait prêt pour l’examen.$(se) préparer$Nous nous préparons pour la soirée.$",0
Question,"question$Est-ce que quelqu’un a des questions ?$poser / répondre à une question$question$une question d’examen / de concours$",0
Move,"bouger$déplacer$Je le croyais mort mais alors il a bougé un peu.$Bougez les bras comme ceci.$évoluer$",0
Green,"gourmand/-ande$une robe/chemise verte / un pull vert$verdoyant/-ante$une des zones les plus verdoyantes de la ville$vert/verte$",0
Information,"renseignements$informations$une nouvelle information$Rendez-vous sur notre site Internet pour plus de renseignements sur les commandes.$Pouvez-vous me donner quelques informations sur la région ?$",0
Play,"jouer$Ils sont dehors à jouer avec leurs amis.$Jouons aux princesses.$jouer$Aimez-vous jouer au football/basketball/tennis/hockey etc. ?$",0
Deep,"profond/-onde$une mine de charbon profonde$épais/-aisse$“Quelle était l’épaisseur de la neige ?” “Environ quinze centimètres.”$profond-onde$",0
Power,"pouvoir$puissance$pouvoir politique$la puissance de l’espoir$le pouvoir des médias sur ce que nous savons et ce que nous ne savons pas$",0
Pay,"paie$paye$salaire$bas salaire$une augmentation/réduction de salaire$",0
Left,"gauche$votre main gauche$Tournez à gauche.$sur le côté gauche de la page$la gauche (de qqn)$",0
Change,"changer$Il a vraiment changé depuis la dernière fois où je l’ai vu.$Je ne vais pas changer d’avis.$des feuilles qui passent du vert à l’orange en automne$changer d’avis$",0
Hear,"entendre$Ma grand-mère n’entend pas très bien.$Avez-vous entendu ce bruit ?$apprendre$Tu savais que Caryn avait un nouveau travail ?$",0
Complete,"complet/-ète$les œuvres complètes de Shakespeare$La série est maintenant complète.$total/-ale$un parfait crétin$",0
Interest,"intérêt$Il s’intéresse beaucoup à la musique folk.$Nous avons suivi les nouvelles avec intérêt.$s’intéresser à$Il s’intéressa particulièrement à moi après m’avoir vu jouer.$",0
Include,"inclure$comprendre$Cette boîte n’inclut pas les piles.$Ceci est le prix hors taxes.$inclure$",0
Hot,"chaud/chaude$Attention, la nourriture est chaude.$J’adore les grandes chaleurs.$Il fait chaud ici.$J’ai chaud. Est-ce que je peux ouvrir une fenêtre ?$",0
Development,"développement$le développement de l’enfant$son évolution de sans-abri à multimillionnaire$développement$évolution$",0
Believe,"croire$Les policiers n’ont pas cru cette histoire.$Tu la crois ?$Jamie pensait que son père reviendrait.$C’est difficile de croire que nous allons en Chine.$",0
Fair,"juste$correct/-ecte$un prix correct$Il n’est pas juste de blâmer les enfants pour des choses qu’ils ne peuvent pas comprendre.$le dû de qqn$",0
Money,"argent$Combien d’argent as-tu sur toi ?$Il semble dépenser tout son argent pour des vêtements.$J’essaie d’économiser de l’argent en ce moment.$Cela coûte beaucoup d’argent pour entrer en guerre.$",0
Allow,"autoriser$La baignade n’est pas autorisée.$les parents qui autorisent leurs enfants à rester debout tard$Le bar est interdit aux moins de 21 ans.$permettre$",0
Huge,"énorme$immense$un énorme chien/camion / une énorme valise / un arbre immense$La foule était immense.$d’énormes sommes d’argent$",0
Book,"livre$un livre pour enfant$un livre sur les chevaux$un livre de Steinbeck$cahier$",0
Meet,"rencontrer$Nous nous sommes rencontrés à une soirée.$se rencontrer$se retrouver$La chorale se rencontre une fois par semaine pour travailler.$",0
Rich,"riche$une famille qui s’est enrichie dans le pétrole$les riches$Les riches ne connaissent pas leur chance.$riche$",0
Water,"eau$un verre d’eau$L’eau en dessous de l’appontement était profonde / peu profonde.$eaux$les eaux claires au large de la côte de Floride$",0
Lead,"conduire$Elle a conduit le cheval en le tenant par les rênes dans l’écurie.$Tu prendras la tête dans ta voiture et je suivrai.$mener$La route mène vers le sud en sortant de la ville.$",0
Safe,"sans danger$sûr/sûre$Est-ce sans danger d’entrer dans l’immeuble ?$Dans quelle mesure ton lieu de travail est-il sûr ?$Faites un bon voyage.$",0
Other,"autre$Kimberly, Ross et quelques autres amis$Aviez-vous d’autres photos ?$autre$Utilise celui-ci et l’autre que je t’ai montré.$",0
Live,"vivre$Mon arrière-grand-père a vécu du temps où il y avait peu de voitures.$Ils n’étaient pas certains de savoir si elle vivrait ou pas.$vivre$habiter$",0
Chief,"principal/-ale$la principale cause de divorce$en chef$le directeur général$chef$",0
Form,"forme$juste une autre forme de discrimination$protection sous la forme de casques et de protége-genoux$une idée artistique qui peut être exprimée de nombreuses différentes manières$formulaire$",0
Stand,"se tenir debout$se mettre$Viens te mettre près de moi$Les gens se tenaient debout à attendre sous la pluie.$se lever$",0
Light,"lumière$Elle lisait à la lumière d’une petite lampe.$la lumière entrant à travers les rideaux$lumière$Allume/éteins la lumière.$",0
Room,"pièce$salle$Les murs de la pièce étaient peints en bleu.$une salle de réunion$Elle se leva et quitta la pièce.$",0
Happen,"arriver$se passer$L’accident s’est produit sur l’autoroute.$Je continue à appuyer sur le bouton mais rien ne se passe.$arriver à$",0
Warm,"chaud/chaude$une journée chaud$Viens te baigner, l’eau est chaude.$ne pas prendre froid$Nous sommes allés à l’intérieur pour ne pas prendre froid.$",0
Level,"niveau$taux$des taux élevés de mercure dans l’eau$Le chômage est au niveau le plus bas qu’on lui ait jamais connu.$niveau$",0
Carry,"porter$transporter$Il portait un enfant dans ses bras.$monter deux valises en haut de l’escalier$un avion transportant 250 passagers$",0
Fresh,"frais/fraîche$poisson/légumes frais / fleurs fraîches$des petits gâteaux tout juste sortis du four$neuf/neuve$nouveau (before a consonant) / nouvel (before a vowel) / nouvelle$",0
Car,"voiture$automobile$conduire une voiture$monter dans / sortir de la voiture$garer la voiture dans la rue$",0
Talk,"parler$Le bébé ne sait pas encore parler.$Nous parlions de nos vacances.$Qui est ce garçon à qui tu parlais.$parler au téléphone$",0
Cheap,"bon marché$des vêtements bon marché$Vingt dollars, c’est plutôt bon marché pour une paire de chaussures.$l’assurance automobile la moins chère$facile$",0
Council,"conseil$le conseil pour les études internationales$conseil municipal$Elle se présente aux élections municipales.$conseil$",0
Appear,"avoir l’air$paraître$sembler$Il paraissait fatigué et distrait.$Il semble qu’il y ait eu une erreur.$",0
United,"uni/-ie$un effort commun$unifié/-ée$une Irlande unifiée$uni$",0
Policy,"politique$politique de l’entreprise$la politique énergétique/étrangère du pays$police$renouveler une police d’assurance sur la vie$",0
Produce,"produire$Quels produits produisent le plus de pétrole ?$Il est capable de produire un excellent travail.$causer$provoquer$",0
Strange,"étrange$bizarre$drôle$Elle est arrivée d’une drôle de manière.$des sons étranges venant des bois$",0
Market,"marché$un marché fermier$la place du marché$marché$le marché du logement$",0
Sit,"être assis/-ise$Il était assis par terre.$des gens assis à des tables à l’extérieur du restaurant$Le chien était assis, attendant tranquillement.$(s’)asseoir$",0
Soft,"mou/molle$un coussin mou$doux/douce$une peau douce de bébé$doux/douce$",0
Court,"cour$tribunal$palais de justice$des tribunaux submergés de procès$Il comparaît devant le tribunal aujourd’hui.$",0
Offer,"offrir$Je lui ai offert un verre de vin.$proposer$Il a proposé de m’emmener à l’aéroport.$offrir$",0
Quiet,"silencieux/-euse$un moteur silencieux$A cette heure matinale, la maison était silencieuse.$silence$tais-toi / taisez-vous$",0
Effect,"effet$avoir un effet bénéfique/négatif$les effets du manque de sommeil sur le cerveau$effet$effets sonores/visuels$",0
Consider,"réfléchir/penser à$envisager de$envisager les options$Nous envisageons d’acheter une maison.$J’envisage d’aller à Hawaii.$",0
Quick,"rapide$un coup d’œil rapide au livre$Le voyage a été plus rapide que je le prévoyais.$une rapide démonsration de la manière dont cela fonctionne$prompt/prompte à$",0
Result,"résultat$Nous fermons le magasin par suite d’une baisse des ventes.$Son mal de dos est le résultat d’années de travail dans un espace exigu.$résultat$les résultats de mon analyse de sang$",0
Expect,"s’attendre à$prévoir$espèrer$Nous nous attendons à une baisse des prix de l’immobilier.$N’espère pas qu’il t’achète un cadeau.$",0
Broad,"large$des épaules larges$une large avenue bordée d’arbres$large$vaste$",0
Idea,"idée$J’ai une idée, allons au parc.$Au début ils ne savaient pas quoi faire. Puis, Shirley a eu une idée.$idée$conception$",0
Suggest,"suggérer$Je suggère que vous emmeniez tous de chauds manteaux pour le voyage.$Il suggéra de rappeler plus tard.$suggérer$Est-ce que tu pourrais me suggérer un endroit bien où acheter des vêtements pour enfants.$",0
Very,"très$un très grand appartement$une maladie très grave$Elle parle très vite.$“As-tu mangé quelque chose ?” “Oui, mais très peu.”$",0
Let,"laisser$Mes parents ne me laisseront pas partir.$Elle les a laissés la convaincre d’essayer.$Ferme la porte, tu laisses entrer l’air froid.$louer$",0
Lovely,"beau/belle$Quelle belle journée !$agréable$Ce serait agréable de le revoir.$ravissant$",0
Study,"étudier$faire des études$Je ne peux pas sortir, je dois étudier pour une interro.$une jeune femme faisant ses études à Oxford.$Il étudie l’histoire à l’Université de Columbia.$",0
Read,"lire$les enfants qui ne savent pas lire$Je ne sais pas lire l’arabe.$lire$faire la lecture$",0
Joint,"articulation$l’articulation du coude/genou$troquet$un petit troquet dans le centre de Réno$rôti$",0
Job,"travail$emploi$son travail à la bibliothèque locale$un travail à temps partiel/complet$Avez-vous un emploi ?$",0
Require,"requérir$demande$une situation qui requiert/demande d’excellentes compétences en communication$exiger$La loi exige que les passagers attachent leurs ceintures de sécurité.$",0
Bright,"brillant/-ante$éclatant/-ante$vif/vive$un soleil éclatant$un t-shirt bleu/orange/rouge vif$",0
Name,"nom$“Quel est votre nom ?” “David Martin.”$J’oublie le nom de la ville.$Les scientifiques n’ont pas encore donné un nom à la nouvelle bactérie.$par son nom$",0
Continue,"continuer$(se) poursuivre$un cours qui se poursuit durant l’été$Il continua à me regarder fixement.$Il voulait poursuivre ses études.$",0
Average,"moyen/moyenne$juste un garçon comme les autres$moyen/moyenne$un repas très moyen$moyen/moyenne$",0
Body,"corps$le corps humain$corps$cadavre$Les policiers ont découvert un corps.$",0
Lose,"perdre$Je crois que j’ai perdu mon porte-monnaie !$La facture s’est perdue parmi tous les autres papiers.$perdre$une femme qui a perdu tous ses biens dans l’inondation$",0
Inc,"S.A.R.L. (société à responsabilité limitée)$",0
Report,"rapport$compte-rendu$communiqué$On lui a demandé de donner un compte-rendu de la conférence.$écrire un rapport /compte-rendu$",0
Add,"ajouter$Ajoutez les œufs au mélange.$Ajouter des adjectifs va relever ton écriture.$Le verre ajoute à la beauté du bâtiment.$ajouter$",0
Unlikely,"peu probable$improbable$Il est peu probable qu’ils soient ici avant qu’il fasse noir.$Tu as peu de chances d’avoir des billets maintenant.$invraisemblable$",0
Line,"ligne$trait$Tracez un trait à partir de chaque mot vers l’illustration correcte.$Ecrivez sur les lignes.$des traces rouges sur son visage laissées par l’oreiller$",0
Dry,"sec/sèche$Tes vêtements sont-ils secs maintenant ?$temps sec$quand la colle est sèche$sec/sèche$",0
Law,"loi$La loi interdit de fumer dans les restaurants.$obéir à la loi$contraire à la loi$Parler au téléphone cellulaire tout en conduisant est contraire à la loi.$",0
Fall,"tomber$Le livre est tombé de la table.$Le bébé oiseau était tombé de l’arbre.$Nous regardions tomber la neige/pluie.$tomber$",0
